id,account_id,occurred_at
3614,3911,2015-10-08T19:04:40.000Z
3615,3911,2015-11-07T09:29:43.000Z
3616,3911,2015-12-06T05:26:20.000Z
3617,3911,2016-01-05T06:19:57.000Z
3618,3911,2016-02-03T00:53:16.000Z
3619,3911,2016-03-03T07:19:13.000Z
3620,3911,2016-04-02T16:02:54.000Z
3621,3911,2016-05-01T21:42:12.000Z
3622,3911,2016-05-30T08:47:27.000Z
3623,3911,2016-06-29T12:15:05.000Z
3624,3911,2016-07-28T16:55:07.000Z
3625,3911,2016-08-26T01:13:27.000Z
3626,3911,2016-09-24T10:00:58.000Z
3627,3911,2016-10-24T22:01:31.000Z
3628,3911,2016-11-22T23:32:59.000Z
3629,3911,2016-12-21T17:50:05.000Z
3630,3921,2016-09-14T18:54:21.000Z
3631,3921,2016-10-14T18:52:11.000Z
3632,3921,2016-11-12T08:24:31.000Z
3633,3921,2016-12-11T00:26:28.000Z
3634,3931,2016-11-03T15:41:01.000Z
3635,3931,2016-12-03T11:32:39.000Z
3636,3941,2016-12-10T06:43:57.000Z
3637,3951,2016-10-22T10:20:17.000Z
3638,3951,2016-11-20T05:52:10.000Z
3639,3951,2016-12-19T14:24:22.000Z
3640,3961,2016-11-16T01:09:42.000Z
3641,3961,2016-12-15T00:22:16.000Z
3642,3971,2016-10-03T08:10:58.000Z
3643,3971,2016-11-01T23:41:21.000Z
3644,3971,2016-12-01T00:58:07.000Z
3645,3971,2016-12-31T16:05:18.000Z
3646,3981,2014-04-22T12:51:59.000Z
3647,3981,2014-05-22T14:02:58.000Z
3648,3981,2014-06-20T04:42:58.000Z
3649,3981,2014-07-20T07:21:29.000Z
3650,3981,2014-08-19T14:32:58.000Z
3651,3981,2014-09-18T03:40:07.000Z
3652,3981,2014-10-18T12:55:22.000Z
3653,3981,2014-11-16T12:59:13.000Z
3654,3981,2014-12-16T07:55:26.000Z
3655,3981,2015-01-15T08:14:15.000Z
3656,3981,2015-02-14T06:30:08.000Z
3657,3981,2015-03-15T04:25:53.000Z
3658,3981,2015-04-13T18:16:49.000Z
3659,3981,2015-05-13T05:58:11.000Z
3660,3981,2015-06-11T18:17:28.000Z
3661,3981,2015-07-10T08:01:54.000Z
3662,3981,2015-08-08T23:09:13.000Z
3663,3981,2015-09-06T03:21:29.000Z
3664,3981,2015-10-06T01:39:34.000Z
3665,3981,2015-11-04T23:40:57.000Z
3666,3981,2015-12-03T01:45:04.000Z
3667,3981,2016-01-02T23:16:53.000Z
3668,3981,2016-02-01T10:56:48.000Z
3669,3981,2016-03-01T23:29:29.000Z
3670,3981,2016-03-31T05:41:55.000Z
3671,3981,2016-04-30T14:49:09.000Z
3672,3981,2016-05-30T08:38:36.000Z
3673,3981,2016-06-28T02:50:07.000Z
3674,3981,2016-07-27T21:20:57.000Z
3675,3981,2016-08-26T06:00:33.000Z
3676,3981,2016-09-24T13:25:44.000Z
3677,3981,2016-10-23T04:58:16.000Z
3678,3981,2016-11-21T20:23:23.000Z
3679,3981,2016-12-21T09:13:33.000Z
3680,3991,2015-02-09T04:13:11.000Z
3681,3991,2015-03-11T04:49:25.000Z
3682,3991,2015-04-10T08:57:41.000Z
3683,3991,2015-05-10T10:31:19.000Z
3684,3991,2015-06-08T09:19:01.000Z
3685,3991,2015-07-07T02:29:07.000Z
3686,3991,2015-08-06T14:34:03.000Z
3687,3991,2015-09-05T19:49:10.000Z
3688,3991,2015-10-04T17:49:12.000Z
3689,3991,2015-11-03T10:49:07.000Z
3690,3991,2015-12-02T10:27:31.000Z
3691,3991,2015-12-31T13:08:25.000Z
3692,3991,2016-01-29T03:47:21.000Z
3693,3991,2016-02-27T08:51:57.000Z
3694,3991,2016-03-27T18:37:34.000Z
3695,3991,2016-04-25T06:13:34.000Z
3696,3991,2016-05-24T09:27:56.000Z
3697,3991,2016-06-23T03:00:44.000Z
3698,3991,2016-07-22T00:34:35.000Z
3699,3991,2016-08-21T11:53:43.000Z
3700,3991,2016-09-20T04:18:11.000Z
3701,3991,2016-10-19T08:13:33.000Z
3702,3991,2016-11-17T06:53:50.000Z
3703,3991,2016-12-17T01:26:49.000Z
3704,4001,2016-12-28T15:19:48.000Z
3705,4011,2016-06-05T15:18:07.000Z
3706,4011,2016-07-04T04:08:53.000Z
3707,4011,2016-08-02T04:38:09.000Z
3708,4011,2016-09-01T14:46:17.000Z
3709,4011,2016-09-30T04:27:46.000Z
3710,4011,2016-10-29T08:11:35.000Z
3711,4011,2016-11-28T08:12:12.000Z
3712,4011,2016-12-27T04:03:30.000Z
3713,4021,2016-12-19T23:09:57.000Z
3714,4031,2015-10-18T14:18:56.000Z
3715,4031,2015-11-17T13:49:35.000Z
3716,4031,2015-12-16T04:20:02.000Z
3717,4031,2016-01-15T20:03:23.000Z
3718,4031,2016-02-13T23:40:44.000Z
3719,4031,2016-03-13T07:59:16.000Z
3720,4031,2016-05-10T06:20:17.000Z
3721,4031,2016-06-08T03:05:43.000Z
3722,4031,2016-07-07T03:01:43.000Z
3723,4031,2016-08-05T05:32:12.000Z
3724,4031,2016-09-04T23:20:05.000Z
3725,4031,2016-10-04T06:12:21.000Z
3726,4031,2016-11-02T22:41:14.000Z
3727,4031,2016-12-01T12:33:24.000Z
3728,4031,2016-12-31T08:55:57.000Z
3729,4041,2015-10-08T10:43:15.000Z
3730,4041,2015-11-06T11:13:57.000Z
3731,4041,2015-12-06T11:23:38.000Z
3732,4041,2016-01-04T19:28:27.000Z
3733,4041,2016-02-02T04:18:12.000Z
3734,4041,2016-03-03T23:35:48.000Z
3735,4041,2016-05-02T21:08:35.000Z
3736,4041,2016-06-01T14:43:19.000Z
3737,4041,2016-07-01T15:02:15.000Z
3738,4041,2016-07-31T10:22:09.000Z
3739,4041,2016-08-30T02:05:08.000Z
3740,4041,2016-09-29T06:27:07.000Z
3741,4041,2016-10-29T09:43:00.000Z
3742,4041,2016-11-27T17:19:39.000Z
3743,4041,2016-12-26T14:51:03.000Z
3744,4051,2016-12-03T06:03:11.000Z
3745,4051,2017-01-01T20:52:23.000Z
3746,4061,2014-12-16T21:21:11.000Z
3747,4061,2015-01-15T02:26:51.000Z
3748,4061,2015-02-14T17:18:56.000Z
3749,4061,2015-03-16T15:30:03.000Z
3750,4061,2015-04-15T20:35:15.000Z
3751,4061,2015-05-15T11:08:10.000Z
3752,4061,2015-06-13T05:34:19.000Z
3753,4061,2015-07-13T15:31:34.000Z
3754,4061,2015-08-12T11:00:52.000Z
3755,4061,2015-09-11T02:47:54.000Z
3756,4061,2015-10-10T22:39:27.000Z
3757,4061,2015-11-08T08:07:36.000Z
3758,4061,2015-12-07T08:44:11.000Z
3759,4061,2016-01-06T04:14:54.000Z
3760,4061,2016-02-05T08:35:42.000Z
3761,4061,2016-03-06T05:47:58.000Z
3762,4061,2016-04-05T13:05:50.000Z
3763,4061,2016-05-04T07:13:17.000Z
3764,4061,2016-06-03T11:55:51.000Z
3765,4061,2016-07-03T22:16:04.000Z
3766,4061,2016-08-01T06:26:53.000Z
3767,4061,2016-08-30T15:33:25.000Z
3768,4061,2016-09-29T02:36:50.000Z
3769,4061,2016-10-29T11:32:35.000Z
3770,4061,2016-11-28T02:35:29.000Z
3771,4061,2016-12-28T23:49:29.000Z
3772,4071,2016-12-10T23:47:35.000Z
3773,4081,2016-11-23T05:33:44.000Z
3774,4081,2016-12-23T21:52:38.000Z
3775,4091,2016-11-22T07:33:05.000Z
3776,4091,2016-12-21T09:22:20.000Z
3777,4101,2016-06-18T11:30:02.000Z
3778,4101,2016-07-17T14:50:43.000Z
3779,4101,2016-08-16T04:11:57.000Z
3780,4101,2016-09-15T09:53:53.000Z
3781,4101,2016-10-15T06:44:08.000Z
3782,4101,2016-11-14T06:30:10.000Z
3783,4101,2016-12-13T07:02:48.000Z
3784,4111,2013-12-25T21:16:18.000Z
3785,4111,2014-01-24T07:34:09.000Z
3786,4111,2014-02-23T07:28:03.000Z
3787,4111,2014-03-25T01:58:39.000Z
3788,4111,2014-04-24T16:34:24.000Z
3789,4111,2014-05-23T06:57:57.000Z
3790,4111,2014-06-22T04:58:37.000Z
3791,4111,2014-07-21T05:54:40.000Z
3792,4111,2014-08-19T00:47:10.000Z
3793,4111,2014-09-18T09:58:14.000Z
3794,4111,2014-10-17T22:53:00.000Z
3795,4111,2014-11-16T12:38:38.000Z
3796,4111,2014-12-16T02:46:50.000Z
3797,4111,2015-01-15T00:45:33.000Z
3798,4111,2015-02-14T07:35:18.000Z
3799,4111,2015-03-15T06:04:49.000Z
3800,4111,2015-04-14T15:16:36.000Z
3801,4111,2015-05-13T01:31:18.000Z
3802,4111,2015-06-12T04:45:01.000Z
3803,4111,2015-07-12T16:28:32.000Z
3804,4111,2015-08-10T13:50:36.000Z
3805,4111,2015-09-08T06:19:29.000Z
3806,4111,2015-10-08T20:02:51.000Z
3807,4111,2015-11-07T10:59:04.000Z
3808,4111,2015-12-07T23:32:15.000Z
3809,4111,2016-01-05T03:17:32.000Z
3810,4111,2016-02-04T09:53:39.000Z
3811,4111,2016-03-04T11:15:53.000Z
3812,4111,2016-04-03T19:57:32.000Z
3813,4111,2016-05-03T03:51:27.000Z
3814,4121,2016-10-22T09:45:40.000Z
3815,4121,2016-11-20T13:38:30.000Z
3816,4121,2016-12-20T10:19:39.000Z
3817,4131,2016-11-12T01:54:43.000Z
3818,4131,2016-12-12T16:54:39.000Z
3819,4141,2016-09-02T19:13:14.000Z
3820,4141,2016-10-01T19:54:00.000Z
3821,4141,2016-10-30T02:58:33.000Z
3822,4141,2016-11-29T05:17:31.000Z
3823,4141,2016-12-28T05:48:17.000Z
3824,4151,2013-12-22T11:29:05.000Z
3825,4151,2014-02-18T03:15:26.000Z
3826,4151,2014-03-20T04:44:48.000Z
3827,4151,2014-04-18T16:33:03.000Z
3828,4151,2014-05-17T03:21:52.000Z
3829,4151,2014-06-16T07:46:35.000Z
3830,4151,2014-07-15T11:39:40.000Z
3831,4151,2014-08-14T11:42:00.000Z
3832,4151,2014-09-12T10:50:10.000Z
3833,4151,2014-10-12T14:55:48.000Z
3834,4151,2014-11-11T06:12:39.000Z
3835,4151,2014-12-10T14:56:46.000Z
3836,4151,2015-01-08T22:11:33.000Z
3837,4151,2015-02-07T18:25:28.000Z
3838,4151,2015-03-08T06:29:58.000Z
3839,4151,2015-04-06T01:52:24.000Z
3840,4151,2015-05-05T21:25:48.000Z
3841,4151,2015-06-04T18:17:26.000Z
3842,4151,2015-07-04T22:02:04.000Z
3843,4151,2015-08-02T17:03:34.000Z
3844,4151,2015-09-01T12:21:16.000Z
3845,4151,2015-10-01T05:25:56.000Z
3846,4151,2015-10-30T16:49:37.000Z
3847,4151,2015-11-29T05:34:36.000Z
3848,4151,2015-12-28T09:45:47.000Z
3849,4151,2016-01-28T00:20:30.000Z
3850,4151,2016-02-25T09:42:07.000Z
3851,4151,2016-03-26T18:21:34.000Z
3852,4151,2016-04-25T08:17:17.000Z
3853,4151,2016-05-24T04:20:44.000Z
3854,4151,2016-06-23T11:36:17.000Z
3855,4151,2016-07-22T21:40:36.000Z
3856,4151,2016-08-20T09:56:58.000Z
3857,4151,2016-09-19T03:20:11.000Z
3858,4151,2016-10-19T18:03:43.000Z
3859,4151,2016-11-18T00:43:28.000Z
3860,4151,2016-12-18T18:47:06.000Z
3861,4161,2013-12-21T16:09:46.000Z
3862,4161,2014-01-20T08:11:32.000Z
3863,4161,2014-02-19T01:12:36.000Z
3864,4161,2014-03-21T06:08:47.000Z
3865,4161,2014-04-20T13:31:11.000Z
3866,4161,2014-05-19T23:58:58.000Z
3867,4161,2014-06-17T14:09:01.000Z
3868,4161,2014-07-17T07:17:46.000Z
3869,4161,2014-08-16T06:14:44.000Z
3870,4161,2014-09-14T13:48:51.000Z
3871,4161,2014-10-14T14:33:50.000Z
3872,4161,2014-11-12T21:15:33.000Z
3873,4161,2014-12-11T22:23:20.000Z
3874,4161,2015-01-10T21:28:12.000Z
3875,4161,2015-02-08T06:08:29.000Z
3876,4161,2015-03-10T18:54:27.000Z
3877,4161,2015-04-09T20:15:24.000Z
3878,4161,2015-05-08T15:12:53.000Z
3879,4161,2015-06-07T13:53:52.000Z
3880,4161,2015-07-07T18:46:11.000Z
3881,4161,2015-08-05T00:51:13.000Z
3882,4161,2015-09-03T18:48:09.000Z
3883,4161,2015-10-03T07:23:55.000Z
3884,4161,2015-11-01T03:58:38.000Z
3885,4161,2015-11-30T19:57:08.000Z
3886,4161,2015-12-30T07:47:32.000Z
3887,4161,2016-01-28T15:24:05.000Z
3888,4161,2016-02-26T11:44:03.000Z
3889,4161,2016-03-27T13:57:38.000Z
3890,4161,2016-04-26T12:34:20.000Z
3891,4161,2016-05-26T17:56:04.000Z
3892,4161,2016-06-24T13:32:55.000Z
3893,4161,2016-07-23T16:39:45.000Z
3894,4161,2016-08-22T21:43:22.000Z
3895,4161,2016-09-21T04:29:27.000Z
3896,4161,2016-10-20T09:58:08.000Z
3897,4161,2016-11-19T09:36:36.000Z
3898,4161,2016-12-19T07:34:51.000Z
3899,4171,2016-01-31T17:14:27.000Z
3900,4171,2016-03-01T13:51:19.000Z
3901,4171,2016-03-30T00:27:29.000Z
3902,4171,2016-04-29T04:45:15.000Z
3903,4171,2016-05-29T12:42:21.000Z
3904,4171,2016-06-28T12:00:16.000Z
3905,4171,2016-07-27T05:51:27.000Z
3906,4171,2016-08-26T17:23:38.000Z
3907,4171,2016-09-25T02:19:46.000Z
3908,4171,2016-10-24T04:56:03.000Z
3909,4171,2016-11-22T15:06:53.000Z
3910,4171,2016-12-22T15:21:50.000Z
3911,4181,2015-05-09T01:15:34.000Z
3912,4181,2015-06-07T03:57:30.000Z
3913,4181,2015-07-07T16:12:06.000Z
3914,4181,2015-08-05T23:08:36.000Z
3915,4181,2015-09-04T19:18:28.000Z
3916,4181,2015-10-04T08:31:18.000Z
3917,4181,2015-11-03T23:46:57.000Z
3918,4181,2015-12-02T02:17:05.000Z
3919,4181,2015-12-31T15:11:15.000Z
3920,4181,2016-01-29T03:00:33.000Z
3921,4181,2016-02-27T20:38:37.000Z
3922,4181,2016-03-27T08:28:32.000Z
3923,4181,2016-04-25T04:03:54.000Z
3924,4181,2016-05-25T09:42:28.000Z
3925,4181,2016-06-24T07:29:33.000Z
3926,4181,2016-07-23T14:33:06.000Z
3927,4181,2016-08-22T00:24:20.000Z
3928,4181,2016-09-21T21:34:34.000Z
3929,4181,2016-10-21T18:17:21.000Z
3930,4181,2016-11-19T12:07:05.000Z
3931,4181,2016-12-19T18:12:05.000Z
3932,4191,2015-12-10T16:45:52.000Z
3933,4191,2016-01-08T09:20:59.000Z
3934,4191,2016-02-07T14:58:48.000Z
3935,4191,2016-03-07T07:44:04.000Z
3936,4191,2016-04-05T03:36:25.000Z
3937,4191,2016-05-04T12:33:42.000Z
3938,4191,2016-06-03T22:14:38.000Z
3939,4201,2016-04-25T05:37:34.000Z
3940,4201,2016-05-25T11:27:46.000Z
3941,4201,2016-06-23T17:02:52.000Z
3942,4201,2016-07-23T23:53:10.000Z
3943,4201,2016-08-21T10:00:36.000Z
3944,4201,2016-09-20T13:01:18.000Z
3945,4201,2016-10-20T03:13:45.000Z
3946,4201,2016-11-18T13:17:38.000Z
3947,4211,2013-12-12T09:48:16.000Z
3948,4211,2014-01-11T09:42:04.000Z
3949,4211,2014-02-09T09:20:41.000Z
3950,4211,2014-03-10T16:42:55.000Z
3951,4211,2014-04-09T16:13:42.000Z
3952,4211,2014-05-09T11:56:39.000Z
3953,4211,2014-06-07T09:56:54.000Z
3954,4211,2014-07-06T16:03:10.000Z
3955,4211,2014-08-04T15:05:32.000Z
3956,4211,2014-09-02T21:01:45.000Z
3957,4211,2014-10-01T13:19:41.000Z
3958,4211,2014-10-31T15:56:55.000Z
3959,4211,2014-11-29T17:06:08.000Z
3960,4211,2014-12-29T22:37:31.000Z
3961,4211,2015-01-28T08:28:01.000Z
3962,4211,2015-02-27T20:25:06.000Z
3963,4211,2015-03-30T00:05:30.000Z
3964,4211,2015-04-28T00:18:31.000Z
3965,4211,2015-05-28T06:00:52.000Z
3966,4211,2015-06-27T21:34:16.000Z
3967,4211,2015-07-26T14:08:34.000Z
3968,4211,2015-08-25T23:20:37.000Z
3969,4211,2015-09-24T14:55:42.000Z
3970,4211,2015-10-24T01:59:58.000Z
3971,4211,2015-11-22T12:28:04.000Z
3972,4211,2015-12-21T09:02:30.000Z
3973,4211,2016-02-18T05:52:25.000Z
3974,4211,2016-03-19T22:49:47.000Z
3975,4211,2016-05-17T23:20:10.000Z
3976,4211,2016-06-15T04:19:35.000Z
3977,4211,2016-07-14T08:17:30.000Z
3978,4211,2016-08-13T08:40:44.000Z
3979,4211,2016-09-12T03:25:59.000Z
3980,4221,2016-11-03T02:50:15.000Z
3981,4221,2016-12-02T08:28:03.000Z
3982,4221,2016-12-31T23:09:36.000Z
3983,4231,2015-09-08T02:58:46.000Z
3984,4231,2015-10-08T11:33:59.000Z
3985,4231,2015-11-06T03:33:59.000Z
3986,4231,2015-12-05T14:42:06.000Z
3987,4231,2016-01-04T00:13:13.000Z
3988,4231,2016-02-01T06:39:21.000Z
3989,4231,2016-03-02T14:16:50.000Z
3990,4231,2016-04-01T23:28:02.000Z
3991,4231,2016-04-30T09:38:58.000Z
3992,4231,2016-05-30T11:28:42.000Z
3993,4231,2016-06-29T10:05:31.000Z
3994,4231,2016-07-29T08:20:01.000Z
3995,4231,2016-08-28T21:08:53.000Z
3996,4231,2016-09-27T21:02:58.000Z
3997,4231,2016-10-27T01:13:14.000Z
3998,4231,2016-11-25T23:42:10.000Z
3999,4231,2016-12-25T00:37:58.000Z
4000,4241,2014-06-26T04:07:10.000Z
4001,4241,2014-07-25T09:57:31.000Z
4002,4241,2014-08-23T18:41:10.000Z
4003,4241,2014-09-21T06:09:41.000Z
4004,4241,2014-10-21T21:07:19.000Z
4005,4241,2014-11-20T11:54:30.000Z
4006,4241,2014-12-20T12:10:28.000Z
4007,4241,2015-01-18T15:18:37.000Z
4008,4241,2015-02-17T19:31:25.000Z
4009,4251,2016-06-05T01:36:42.000Z
4010,4251,2016-07-04T12:34:49.000Z
4011,4251,2016-08-02T00:53:28.000Z
4012,4251,2016-09-01T02:32:51.000Z
4013,4251,2016-09-30T13:31:53.000Z
4014,4251,2016-10-29T12:04:06.000Z
4015,4251,2016-11-27T15:17:06.000Z
4016,4251,2016-12-26T08:53:24.000Z
4017,4261,2016-08-04T10:38:17.000Z
4018,4261,2016-09-03T21:01:36.000Z
4019,4261,2016-10-03T07:51:37.000Z
4020,4261,2016-11-02T21:45:16.000Z
4021,4261,2016-12-02T12:53:42.000Z
4022,4261,2016-12-31T11:36:03.000Z
4023,4271,2014-12-14T20:24:35.000Z
4024,4271,2015-01-13T04:32:02.000Z
4025,4271,2015-02-12T02:29:54.000Z
4026,4271,2015-03-14T13:36:41.000Z
4027,4271,2015-04-12T18:12:42.000Z
4028,4271,2015-05-11T08:48:50.000Z
4029,4271,2015-06-10T08:39:58.000Z
4030,4271,2015-07-10T23:07:14.000Z
4031,4271,2015-08-09T18:10:51.000Z
4032,4271,2015-09-08T17:10:32.000Z
4033,4271,2015-10-07T07:36:29.000Z
4034,4271,2015-11-05T04:24:57.000Z
4035,4271,2015-12-05T21:22:38.000Z
4036,4271,2016-01-04T09:47:08.000Z
4037,4271,2016-02-02T14:14:49.000Z
4038,4271,2016-03-03T09:13:19.000Z
4039,4271,2016-04-01T16:51:01.000Z
4040,4271,2016-05-01T03:35:32.000Z
4041,4271,2016-05-30T13:46:54.000Z
4042,4271,2016-06-28T15:34:56.000Z
4043,4271,2016-07-27T02:25:53.000Z
4044,4271,2016-08-25T09:41:59.000Z
4045,4271,2016-09-23T02:12:11.000Z
4046,4271,2016-10-22T09:11:35.000Z
4047,4271,2016-11-20T06:10:00.000Z
4048,4271,2016-12-20T20:28:46.000Z
4049,4281,2016-01-04T12:29:17.000Z
4050,4281,2016-02-02T07:42:36.000Z
4051,4281,2016-03-02T17:18:37.000Z
4052,4281,2016-03-31T22:14:43.000Z
4053,4281,2016-04-30T06:08:09.000Z
4054,4281,2016-05-29T04:22:07.000Z
4055,4281,2016-06-27T10:09:49.000Z
4056,4281,2016-07-27T13:51:30.000Z
4057,4281,2016-08-26T17:11:37.000Z
4058,4281,2016-09-25T23:20:32.000Z
4059,4281,2016-10-24T08:04:52.000Z
4060,4281,2016-11-22T16:18:09.000Z
4061,4281,2016-12-21T09:04:36.000Z
4062,4291,2013-12-28T18:36:42.000Z
4063,4291,2014-01-26T19:28:18.000Z
4064,4291,2014-03-26T23:14:26.000Z
4065,4291,2014-04-24T07:34:16.000Z
4066,4291,2014-05-24T17:04:08.000Z
4067,4291,2014-06-22T07:49:21.000Z
4068,4291,2014-07-22T08:55:46.000Z
4069,4291,2014-08-21T16:27:16.000Z
4070,4291,2014-09-20T23:49:23.000Z
4071,4291,2014-10-19T15:56:38.000Z
4072,4291,2014-11-17T13:03:49.000Z
4073,4291,2014-12-16T09:59:52.000Z
4074,4291,2015-01-15T06:14:31.000Z
4075,4291,2015-02-13T01:12:53.000Z
4076,4291,2015-03-15T04:16:19.000Z
4077,4291,2015-04-13T02:53:38.000Z
4078,4291,2015-05-12T22:47:41.000Z
4079,4291,2015-06-10T05:04:35.000Z
4080,4291,2015-07-10T04:41:58.000Z
4081,4291,2015-08-09T17:47:52.000Z
4082,4291,2015-09-07T18:09:21.000Z
4083,4291,2015-10-07T09:11:04.000Z
4084,4291,2015-11-06T19:44:50.000Z
4085,4291,2015-12-05T12:05:04.000Z
4086,4291,2016-01-04T21:29:00.000Z
4087,4291,2016-02-03T13:21:35.000Z
4088,4291,2016-03-04T16:12:57.000Z
4089,4291,2016-04-03T02:30:29.000Z
4090,4291,2016-05-02T10:07:12.000Z
4091,4291,2016-06-01T13:58:04.000Z
4092,4291,2016-06-30T21:03:38.000Z
4093,4291,2016-08-29T21:10:50.000Z
4094,4291,2016-09-27T18:49:08.000Z
4095,4291,2016-10-27T01:56:32.000Z
4096,4291,2016-11-26T16:52:56.000Z
4097,4291,2016-12-26T19:09:46.000Z
4098,4301,2016-03-26T20:17:34.000Z
4099,4301,2016-04-24T05:19:15.000Z
4100,4301,2016-05-24T09:06:09.000Z
4101,4301,2016-06-23T05:21:53.000Z
4102,4301,2016-07-23T00:12:53.000Z
4103,4301,2016-08-20T03:33:49.000Z
4104,4301,2016-09-19T11:00:06.000Z
4105,4301,2016-10-19T13:39:27.000Z
4106,4301,2016-11-17T12:22:41.000Z
4107,4301,2016-12-16T12:34:09.000Z
4108,4311,2013-12-04T04:53:25.000Z
4109,4311,2014-01-02T03:02:01.000Z
4110,4311,2014-02-01T02:40:49.000Z
4111,4311,2014-03-02T20:00:29.000Z
4112,4311,2014-03-31T15:19:48.000Z
4113,4311,2014-04-30T00:44:45.000Z
4114,4311,2014-05-29T04:16:37.000Z
4115,4311,2014-06-27T05:10:08.000Z
4116,4311,2014-07-27T04:01:47.000Z
4117,4311,2014-08-25T07:54:13.000Z
4118,4311,2014-09-23T12:25:12.000Z
4119,4311,2014-10-23T20:10:31.000Z
4120,4311,2014-11-21T20:18:54.000Z
4121,4311,2014-12-20T17:36:31.000Z
4122,4311,2015-01-18T04:58:00.000Z
4123,4311,2015-02-17T21:59:57.000Z
4124,4311,2015-03-18T15:05:50.000Z
4125,4311,2015-04-16T10:04:55.000Z
4126,4311,2015-05-15T22:41:28.000Z
4127,4311,2015-06-14T12:22:49.000Z
4128,4311,2015-07-13T16:41:59.000Z
4129,4311,2015-08-12T06:59:46.000Z
4130,4311,2015-09-10T12:22:59.000Z
4131,4311,2015-10-10T09:00:22.000Z
4132,4311,2015-11-09T17:56:39.000Z
4133,4311,2015-12-09T01:07:24.000Z
4134,4311,2016-01-08T13:38:23.000Z
4135,4311,2016-02-07T15:09:12.000Z
4136,4311,2016-03-08T02:52:05.000Z
4137,4311,2016-04-07T16:44:54.000Z
4138,4311,2016-05-07T23:42:51.000Z
4139,4311,2016-06-06T09:19:33.000Z
4140,4311,2016-07-06T11:14:16.000Z
4141,4311,2016-08-04T22:07:29.000Z
4142,4311,2016-09-02T18:27:13.000Z
4143,4311,2016-10-02T22:57:10.000Z
4144,4311,2016-10-31T08:07:26.000Z
4145,4311,2016-11-29T17:12:56.000Z
4146,4311,2016-12-28T12:41:22.000Z
4147,4321,2015-02-23T05:40:07.000Z
4148,4331,2016-12-02T04:45:14.000Z
4149,4331,2017-01-01T01:15:22.000Z
4150,4341,2013-12-10T16:25:51.000Z
4151,4341,2014-01-09T19:58:26.000Z
4152,4341,2014-02-07T16:42:43.000Z
4153,4341,2014-03-08T15:56:17.000Z
4154,4341,2014-04-07T22:42:00.000Z
4155,4341,2014-05-07T22:52:36.000Z
4156,4341,2014-06-05T00:44:41.000Z
4157,4341,2014-07-04T13:19:03.000Z
4158,4341,2014-08-03T02:45:24.000Z
4159,4341,2014-09-02T10:14:24.000Z
4160,4341,2014-10-02T18:44:12.000Z
4161,4341,2014-10-31T09:08:00.000Z
4162,4341,2014-11-29T06:22:35.000Z
4163,4341,2014-12-29T04:40:43.000Z
4164,4341,2015-01-28T07:51:41.000Z
4165,4351,2016-09-30T18:10:18.000Z
4166,4351,2016-10-30T09:46:38.000Z
4167,4351,2016-11-29T01:49:43.000Z
4168,4351,2016-12-29T15:04:42.000Z
4169,4361,2016-10-26T11:59:28.000Z
4170,4361,2016-11-24T05:46:50.000Z
4171,4361,2016-12-24T13:44:45.000Z
4172,4371,2016-12-16T17:08:09.000Z
4173,4381,2016-03-03T06:49:37.000Z
4174,4381,2016-04-01T18:57:07.000Z
4175,4381,2016-04-30T07:30:32.000Z
4176,4381,2016-05-29T23:25:59.000Z
4177,4381,2016-06-27T11:57:39.000Z
4178,4381,2016-07-27T15:02:49.000Z
4179,4391,2016-10-25T13:41:20.000Z
4180,4391,2016-11-23T23:03:30.000Z
4181,4391,2016-12-22T11:32:44.000Z
4182,4401,2016-12-21T08:49:30.000Z
4183,4411,2015-02-13T09:08:36.000Z
4184,4411,2015-03-14T04:43:07.000Z
4185,4421,2016-08-25T02:42:49.000Z
4186,4421,2016-09-24T18:27:07.000Z
4187,4421,2016-10-23T14:30:11.000Z
4188,4421,2016-11-22T19:22:44.000Z
4189,4421,2016-12-21T09:27:01.000Z
4190,4431,2015-02-21T18:17:25.000Z
4191,4431,2015-03-23T12:58:46.000Z
4192,4431,2015-04-21T13:01:16.000Z
4193,4431,2015-05-20T19:22:19.000Z
4194,4431,2015-06-19T14:52:32.000Z
4195,4431,2015-07-19T21:52:01.000Z
4196,4431,2015-08-17T19:02:16.000Z
4197,4431,2015-09-16T16:15:53.000Z
4198,4431,2015-10-16T04:08:09.000Z
4199,4431,2015-11-15T00:55:04.000Z
4200,4431,2015-12-15T08:46:11.000Z
4201,4431,2016-01-13T17:05:31.000Z
4202,4431,2016-02-12T17:11:45.000Z
4203,4431,2016-03-12T03:25:09.000Z
4204,4431,2016-04-10T07:02:32.000Z
4205,4431,2016-05-09T20:36:44.000Z
4206,4431,2016-06-08T20:44:42.000Z
4207,4431,2016-07-07T05:26:33.000Z
4208,4431,2016-08-05T04:22:15.000Z
4209,4431,2016-09-03T08:44:45.000Z
4210,4431,2016-10-02T22:08:21.000Z
4211,4431,2016-11-01T18:11:53.000Z
4212,4431,2016-12-01T14:04:17.000Z
4213,4431,2016-12-31T01:20:07.000Z
4214,4441,2015-12-31T09:14:45.000Z
4215,4441,2016-01-30T11:28:21.000Z
4216,4441,2016-02-29T03:15:44.000Z
4217,4441,2016-03-29T02:32:26.000Z
4218,4441,2016-04-27T07:04:45.000Z
4219,4441,2016-05-27T19:00:17.000Z
4220,4441,2016-06-25T19:17:50.000Z
4221,4441,2016-07-24T02:08:14.000Z
